OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
221704258283927|32640|ZCTA5 32640|486223819|136851645|G6350|B5|S|2759089585050|12107|Putnam County|1886452945|255262400|G4020|H1|A|208445086|23756897
221704258283941|32641|ZCTA5 32641|177854770|31796513|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|177854770|31796513
221704258283960|32643|ZCTA5 32643|290213341|1630817|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|151971749|519137
221704258283960|32643|ZCTA5 32643|290213341|1630817|G6350|B5|S|2759081703660|12023|Columbia County|2065648312|9755972|G4020|H1|A|36775694|286634
221704258283960|32643|ZCTA5 32643|290213341|1630817|G6350|B5|S|2759046589765|12041|Gilchrist County|905705571|14362143|G4020|H1|A|101465898|825046
221704258283965|32648|ZCTA5 32648|211221075|16013592|G6350|B5|S|2759050492710|12029|Dixie County|1826029565|876347537|G4020|H1|A|211221075|16013592
221704258283972|32653|ZCTA5 32653|99603985|1998991|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|99603985|1998991
221704258283994|32656|ZCTA5 32656|181648515|15642951|G6350|B5|S|2759078386246|12007|Bradford County|761362121|16905200|G4020|H1|A|8743236|474031
221704258283994|32656|ZCTA5 32656|181648515|15642951|G6350|B5|S|2759050422701|12019|Clay County|1565935901|100834764|G4020|H1|A|172905279|15168920
221704258283995|32658|ZCTA5 32658|4413254|48889|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|4413254|48889
221704258283997|32664|ZCTA5 32664|2155620|846|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|2155620|846
221704258284006|32666|ZCTA5 32666|147206696|28874653|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|18482134|17426907
221704258284006|32666|ZCTA5 32666|147206696|28874653|G6350|B5|S|2759078386246|12007|Bradford County|761362121|16905200|G4020|H1|A|9579595|469897
221704258284006|32666|ZCTA5 32666|147206696|28874653|G6350|B5|S|2759050422701|12019|Clay County|1565935901|100834764|G4020|H1|A|23025580|1960187
221704258284006|32666|ZCTA5 32666|147206696|28874653|G6350|B5|S|2759089585050|12107|Putnam County|1886452945|255262400|G4020|H1|A|96119387|9017662
221704258284012|32667|ZCTA5 32667|234293500|29114108|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|125444952|25966598
221704258284012|32667|ZCTA5 32667|234293500|29114108|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|108848548|3147510
221704258284018|32668|ZCTA5 32668|350322310|1843040|G6350|B5|S|2759087676612|12075|Levy County|2896183121|1224372357|G4020|H1|A|284766690|1612597
221704258284018|32668|ZCTA5 32668|350322310|1843040|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|65555620|230443
221704258284036|32669|ZCTA5 32669|255348493|8978911|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|212742401|6735828
221704258284036|32669|ZCTA5 32669|255348493|8978911|G6350|B5|S|2759046589765|12041|Gilchrist County|905705571|14362143|G4020|H1|A|31989656|40875
221704258284036|32669|ZCTA5 32669|255348493|8978911|G6350|B5|S|2759087676612|12075|Levy County|2896183121|1224372357|G4020|H1|A|10616436|2202208
221704258284076|32680|ZCTA5 32680|888563635|34510871|G6350|B5|S|2759050492710|12029|Dixie County|1826029565|876347537|G4020|H1|A|888563635|34510871
221704258284078|32681|ZCTA5 32681|378019|0|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|378019|0
221704258284085|32683|ZCTA5 32683|41185346|57721|G6350|B5|S|2759087676612|12075|Levy County|2896183121|1224372357|G4020|H1|A|41185346|57721
221704258284091|32686|ZCTA5 32686|187718595|730858|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|187718595|730858
221704258284096|32692|ZCTA5 32692|4755317|5964446|G6350|B5|S|2759050492710|12029|Dixie County|1826029565|876347537|G4020|H1|A|4755317|5964446
221704258284113|32693|ZCTA5 32693|519848129|11320248|G6350|B5|S|2759046589765|12041|Gilchrist County|905705571|14362143|G4020|H1|A|389960532|9111899
221704258284113|32693|ZCTA5 32693|519848129|11320248|G6350|B5|S|2759087676612|12075|Levy County|2896183121|1224372357|G4020|H1|A|129887597|2208349
221704258284118|32694|ZCTA5 32694|75807735|8176968|G6350|B5|S|27590267460300|12001|Alachua County|2267883140|241319695|G4020|H1|A|75807735|8176968
221704258284142|32696|ZCTA5 32696|368817796|3728439|G6350|B5|S|2759087676612|12075|Levy County|2896183121|1224372357|G4020|H1|A|294276377|2216464
221704258284142|32696|ZCTA5 32696|368817796|3728439|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|74541419|1511975
221704258284144|32697|ZCTA5 32697|715635|24530|G6350|B5|S|27590495217235|12125|Union County|630804540|16049423|G4020|H1|A|715635|24530
221704258284158|32701|ZCTA5 32701|14590468|1587831|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|14590468|1587831
221704258284170|32702|ZCTA5 32702|153571135|17317433|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|118174639|13753618
221704258284170|32702|ZCTA5 32702|153571135|17317433|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|35396496|3563815
221704258284219|32703|ZCTA5 32703|83165584|15514994|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|75635900|13943674
221704258284219|32703|ZCTA5 32703|83165584|15514994|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|7529684|1571320
221704258284245|32707|ZCTA5 32707|24908199|2310689|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|24908199|2310689
221704258284270|32708|ZCTA5 32708|47917695|4701085|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|47917695|4701085
221704258284273|32709|ZCTA5 32709|384532801|7008072|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|384532801|7008072
221704258284378|32712|ZCTA5 32712|185300711|2959275|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|185300711|2959275
221704258284392|32713|ZCTA5 32713|49397200|7344177|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|49397200|7344177
221704258284413|32714|ZCTA5 32714|21978089|1073972|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|21978089|1073972
221704258284436|32720|ZCTA5 32720|171705779|11257404|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|75715177|5058935
221704258284436|32720|ZCTA5 32720|171705779|11257404|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|95990602|6198469
2217026072885442|32723|ZCTA5 32723|35388|0|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|35388|0
221704258284474|32724|ZCTA5 32724|216945776|5287697|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|216945776|5287697
221704258284503|32725|ZCTA5 32725|59703114|24606392|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|59703114|24606392
221704258284522|32726|ZCTA5 32726|29752406|3790703|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|29752406|3790703
221704258284527|32730|ZCTA5 32730|3193863|149697|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|3193863|149697
221704258284538|32732|ZCTA5 32732|144600253|17362340|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|144600253|17362340
221704258284544|32735|ZCTA5 32735|10334909|3179331|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|10334909|3179331
221704258284552|32736|ZCTA5 32736|282655779|27099484|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|282655779|27099484
221704258284590|32738|ZCTA5 32738|66751018|8370471|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|66751018|8370471
221704258284593|32744|ZCTA5 32744|35196168|1034702|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|35196168|1034702
221704258284607|32746|ZCTA5 32746|54553813|3933422|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|54553813|3933422
221704258284627|32750|ZCTA5 32750|29558344|1448297|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|29558344|1448297
221704258284652|32751|ZCTA5 32751|18178552|3086269|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|13585334|2708170
221704258284652|32751|ZCTA5 32751|18178552|3086269|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|4593218|378099
221704258284667|32754|ZCTA5 32754|354696458|36409731|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|277299873|29238912
221704258284667|32754|ZCTA5 32754|354696458|36409731|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|77396585|7170819
221704258284690|32757|ZCTA5 32757|91347589|12156221|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|61014144|9237088
221704258284690|32757|ZCTA5 32757|91347589|12156221|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|30333445|2919133
221704258284704|32759|ZCTA5 32759|126184879|4014384|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|126184879|4014384
221704258284732|32763|ZCTA5 32763|54170941|772047|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|54170941|772047
221704258284739|32764|ZCTA5 32764|245643546|25240981|G6350|B5|S|2759090908048|12127|Volusia County|2852384800|857611281|G4020|H1|A|245643546|25240981
221704258284771|32765|ZCTA5 32765|101070774|8842722|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|101070774|8842722
221704258284783|32766|ZCTA5 32766|113529266|7171916|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|113529266|7171916
221704258284795|32767|ZCTA5 32767|142319059|8916866|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|142319059|8916866
2217026072885491|32768|ZCTA5 32768|104648|0|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|104648|0
221704258284860|32771|ZCTA5 32771|97114352|19088591|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|97114352|19088591
221704258284886|32773|ZCTA5 32773|71488652|19817044|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|71488652|19817044
2217026072885629|32775|ZCTA5 32775|51313|0|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|51313|0
221704258284901|32776|ZCTA5 32776|128358725|5962730|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|110525517|3739760
221704258284901|32776|ZCTA5 32776|128358725|5962730|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|17833208|2222970
221704258284935|32778|ZCTA5 32778|65779813|43290885|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|65779813|43290885
221704258284952|32779|ZCTA5 32779|48871315|2223803|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|48871315|2223803
221704258284970|32780|ZCTA5 32780|176442719|36568757|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|176442719|36568757
221704258284998|32784|ZCTA5 32784|240309917|32292362|G6350|B5|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|106142461|21547468
221704258284998|32784|ZCTA5 32784|240309917|32292362|G6350|B5|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|134167456|10744894
221704258285023|32789|ZCTA5 32789|20206025|4719788|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|20206025|4719788
221704258285038|32792|ZCTA5 32792|31380906|1960222|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|15627886|483879
221704258285038|32792|ZCTA5 32792|31380906|1960222|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|15753020|1476343
221704258285056|32796|ZCTA5 32796|37331684|11201581|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|37331684|11201581
221704258285058|32798|ZCTA5 32798|7751140|375221|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|7751140|375221
221704258285071|32801|ZCTA5 32801|5723621|321706|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|5723621|321706
221704258285101|32803|ZCTA5 32803|17629451|2207203|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|17629451|2207203
221704258285115|32804|ZCTA5 32804|18529020|3127437|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|18529020|3127437
221704258285153|32805|ZCTA5 32805|17628348|2850340|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|17628348|2850340
221704258285182|32806|ZCTA5 32806|17672852|2311226|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|17672852|2311226
221704258285197|32807|ZCTA5 32807|21757720|860714|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|21757720|860714
221704258285236|32808|ZCTA5 32808|30760205|1726218|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|30760205|1726218
221704258285248|32809|ZCTA5 32809|26899473|6185914|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|26899473|6185914
221704258285262|32810|ZCTA5 32810|23743991|1602641|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|23708084|1602641
221704258285262|32810|ZCTA5 32810|23743991|1602641|G6350|B5|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|35907|0
221704258285279|32811|ZCTA5 32811|21512860|1474912|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|21512860|1474912
221704258285289|32812|ZCTA5 32812|21985674|2557631|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|21985674|2557631
221704258285292|32814|ZCTA5 32814|3100763|1047610|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|3100763|1047610
2217026072885691|32816|ZCTA5 32816|5105453|118840|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|5105453|118840
221704258285302|32817|ZCTA5 32817|30382875|2193898|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|30382875|2193898
221704258285316|32818|ZCTA5 32818|28823744|2039166|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|28823744|2039166
221704258285339|32819|ZCTA5 32819|53525927|8640022|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|53525927|8640022
221704258285342|32820|ZCTA5 32820|39107428|4202450|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|39107428|4202450
221704258285349|32821|ZCTA5 32821|42248972|2007460|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|42248972|2007460
221704258285363|32822|ZCTA5 32822|35216226|797864|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|35216226|797864
221704258285386|32824|ZCTA5 32824|86754121|1463586|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|86754121|1463586
221704258285401|32825|ZCTA5 32825|47605038|240968|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|47605038|240968
221704258285411|32826|ZCTA5 32826|19011329|565703|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|19011329|565703
221704258285423|32827|ZCTA5 32827|58723445|4496470|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|58723445|4496470
221704258285436|32828|ZCTA5 32828|53953292|991468|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|53953292|991468
221704258285445|32829|ZCTA5 32829|50174947|1983606|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|50174947|1983606
221704258285457|32830|ZCTA5 32830|60803815|3438909|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|60803815|3438909
221704258285460|32831|ZCTA5 32831|27929528|570718|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|27929528|570718
221704258285470|32832|ZCTA5 32832|140242444|15988650|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|140242444|15988650
221704258285485|32833|ZCTA5 32833|88338388|250926|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|88338388|250926
221704258285494|32835|ZCTA5 32835|24329366|3438702|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|24329366|3438702
221704258285500|32836|ZCTA5 32836|30905059|9057392|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|30905059|9057392
221704258285512|32837|ZCTA5 32837|47208400|381723|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|47208400|381723
221704258285523|32839|ZCTA5 32839|19240539|3113268|G6350|B5|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|19240539|3113268
2217026072885401|32899|ZCTA5 32899|54980505|8592248|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|54980505|8592248
221704258285546|32901|ZCTA5 32901|31245687|5732980|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|31245687|5732980
221704258285558|32903|ZCTA5 32903|9382520|14847790|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|9382520|14847790
221704258285575|32904|ZCTA5 32904|562212816|11978486|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|562212816|11978486
221704258285586|32905|ZCTA5 32905|25127943|7795112|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|25127943|7795112
221704258285607|32907|ZCTA5 32907|45861261|255063|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|45861261|255063
221704258285634|32908|ZCTA5 32908|49742091|0|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|49742091|0
221704258285670|32909|ZCTA5 32909|149338872|330587|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|149338872|330587
221704258285676|32920|ZCTA5 32920|64188799|17860440|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|64188799|17860440
221704258285691|32922|ZCTA5 32922|14097455|5230898|G6350|B5|S|27590288020571|12009|Brevard County|2628762626|1403940953|G4020|H1|A|14097455|5230898
